transaction_id,user_id,product_id,product_name,product_category,quantity,unit_price,total_price,currency,payment_method,status,timestamp,device_type,browser,transaction_date,transaction_year,transaction_month,transaction_day,transaction_hour,day_of_week,shipping_city,shipping_state,shipping_country,shipping_zip
076de3b8-8065-4234-8312-9a4ee1c70510,USR_717fb872,PRD_596cd99f,User-friendly user-facing moratorium,Toys & Games,1,39.55,39.55,USD,paypal,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,Johnsland,DE,US,19432
89bac0be-2f91-4166-b4b9-26c13fe8abb6,USR_6e24e480,PRD_53d9ebef,Assimilated attitude-oriented project,Toys & Games,3,337.47,1012.41,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Port Jake,ND,US,50071
489b4366-1a82-4ca0-a437-c9d5e108e29e,USR_98d8f8c2,PRD_6e41f7e9,Fundamental context-sensitive paradigm,Sports & Outdoors,2,182.32,364.64,USD,paypal,completed,2026-01-17 14:50:31.706938,mobile,edge,2026-01-17,2026,1,17,14,5,Louischester,SC,US,32554
08e511db-5532-4434-8b77-735132201315,USR_e3fdd6e7,PRD_3bf5837d,Integrated disintermediate approach,Clothing,2,457.76,915.52,USD,debit_card,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,Port Christinaborough,PR,US,70685
12327d56-9870-448a-a0a1-2a6293f9e998,USR_11db7cdc,PRD_4623746b,Cross-platform bandwidth-monitored protocol,Clothing,1,457.28,457.28,USD,debit_card,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Kristinemouth,IA,US,07481
c9609c62-220d-463e-81a0-619e268c97ca,USR_abe8de2a,PRD_eca0abbb,Distributed discrete info-mediaries,Books,1,358.46,358.46,USD,debit_card,completed,2026-01-17 14:50:31.706938,mobile,safari,2026-01-17,2026,1,17,14,5,Moniquehaven,OR,US,64593
f09c7cf1-4ecc-4dfc-9106-c7483f187b9d,USR_042c9be1,PRD_82810d8c,Profit-focused real-time algorithm,Electronics,1,45.05,45.05,USD,google_pay,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Lake Christopher,NJ,US,87467
612b2c89-35d7-4ead-b411-6765ef55835f,USR_0a3b25a5,PRD_439ad0ad,Public-key clear-thinking focus group,Health & Beauty,1,162.18,162.18,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,East Williamhaven,MN,US,65851
0000bbd3-40c6-4573-9967-93ec18a9985e,USR_17417237,PRD_aef60453,Synchronized neutral framework,Home & Garden,1,106.33,106.33,USD,credit_card,completed,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Whitestad,NC,US,91531
efc61fb2-2ad9-45f9-93e2-53ec8cc2d4da,USR_27a0f7eb,PRD_f969a88a,Synergistic web-enabled success,Office Supplies,1,232.42,232.42,USD,credit_card,completed,2026-01-17 14:50:31.706938,mobile,firefox,2026-01-17,2026,1,17,14,5,Baldwinfort,NJ,US,35672
4a53e4cc-c583-4329-b5d8-d309e80cdf0a,USR_3dc653bf,PRD_f0cfe968,Open-architected tangible frame,Books,3,463.04,1389.12,USD,debit_card,refunded,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Littleshire,SD,US,05298
fd05a2b7-4043-4b33-a875-06b24f18fabb,USR_35e3dca3,PRD_292b8bc1,Stand-alone bandwidth-monitored approach,Home & Garden,4,10.25,41.0,USD,apple_pay,pending,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,East Patricia,NV,US,31222
bd6900ed-df12-4572-b0ad-024e719283fd,USR_1d3e73ed,PRD_e7280faa,Enterprise-wide mobile data-warehouse,Health & Beauty,2,116.57,233.14,USD,apple_pay,completed,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Robinsonchester,FM,US,49926
837a946c-0e5c-4361-be07-94dae6c64537,USR_d741db69,PRD_cb651cae,Optimized client-driven Local Area Network,Toys & Games,1,303.55,303.55,USD,paypal,pending,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Port Neil,OH,US,11610
51ea1d2c-6bc6-4a3e-a905-e8ddeffad3bb,USR_77b07132,PRD_92b78922,Re-engineered methodical encryption,Clothing,3,33.79,101.37,USD,google_pay,refunded,2026-01-17 14:50:31.706938,tablet,firefox,2026-01-17,2026,1,17,14,5,Port Christopher,NV,US,68503
6a84bee7-8ab1-4e4e-9745-b74b81909150,USR_cac45840,PRD_3e22870b,Streamlined holistic intranet,Clothing,2,306.64,613.28,USD,google_pay,completed,2026-01-17 14:50:31.706938,mobile,safari,2026-01-17,2026,1,17,14,5,Jerryton,NH,US,67644
63d305aa-2732-45b2-b6ae-783a3fb47de4,USR_55f9820b,PRD_f7a49f87,Cross-group directional budgetary management,Automotive,2,102.85,205.7,USD,apple_pay,completed,2026-01-17 14:50:31.706938,desktop,edge,2026-01-17,2026,1,17,14,5,Ronaldmouth,NE,US,54103
a0b68417-8dc6-40d8-8c7a-5bd1ab728eb6,USR_9041d004,PRD_46c5fcee,Optional cohesive knowledgebase,Clothing,1,447.52,447.52,USD,paypal,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Lindamouth,KY,US,50619
d164b923-b292-42fb-9be9-e1c53a16b3ad,USR_442c3003,PRD_869f6ae6,De-engineered uniform orchestration,Clothing,4,207.74,830.96,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,mobile,edge,2026-01-17,2026,1,17,14,5,East Scottview,SD,US,10447
d2e2bd3b-b0fd-4671-a4a8-0e603b055e86,USR_48a81bf9,PRD_93f50d22,Organic global contingency,Health & Beauty,1,455.74,455.74,USD,apple_pay,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,Rachelport,MP,US,66268
3e48c57c-e84e-432c-9411-c6e85d212828,USR_04ba5886,PRD_0ccce8e6,Reverse-engineered non-volatile protocol,Toys & Games,3,423.54,1270.62,USD,google_pay,failed,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Port Joshuabury,CT,US,16044
a081b0f5-1f62-48ae-ad7a-8974f54e2611,USR_36a5e73e,PRD_da877dac,Intuitive impactful flexibility,Electronics,3,264.79,794.37,USD,credit_card,completed,2026-01-17 14:50:31.706938,tablet,chrome,2026-01-17,2026,1,17,14,5,West Benjaminborough,MA,US,26275
f515c9b7-59ae-4374-a88f-acf462de1045,USR_d69e91e7,PRD_0d27ac6e,Horizontal uniform framework,Automotive,2,344.94,689.88,USD,debit_card,completed,2026-01-17 14:50:31.706938,mobile,chrome,2026-01-17,2026,1,17,14,5,Johnview,ID,US,92990
1905a508-1e35-48eb-9afd-8b0cad422b6a,USR_3f1b25a1,PRD_0cdddb72,Open-source system-worthy methodology,Food & Grocery,1,201.22,201.22,USD,bank_transfer,failed,2026-01-17 14:50:31.706938,tablet,edge,2026-01-17,2026,1,17,14,5,Port Karen,WA,US,71689
58ac0b86-0bcb-44fa-8850-7abff9da805e,USR_32b50efc,PRD_e95f76bc,Phased neutral moderator,Health & Beauty,1,17.95,17.95,USD,paypal,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Alanport,LA,US,45934
4368b12b-f1d2-4aa1-b97f-444b213e3a0d,USR_bcb90e88,PRD_49258e1d,Front-line uniform installation,Health & Beauty,1,206.15,206.15,USD,paypal,completed,2026-01-17 14:50:31.706938,tablet,chrome,2026-01-17,2026,1,17,14,5,Bautistashire,WV,US,86393
2a9f0985-e75f-4a26-8780-e6170941ebe1,USR_90c03d8c,PRD_4cfe31fb,Secured coherent encoding,Toys & Games,2,146.85,293.7,USD,credit_card,completed,2026-01-17 14:50:31.706938,tablet,chrome,2026-01-17,2026,1,17,14,5,South Destinyberg,VI,US,52602
c036edab-421f-4584-add6-7179953a8b0e,USR_7d0a132e,PRD_596cd99f,User-friendly user-facing moratorium,Toys & Games,4,38.52,154.08,USD,paypal,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,East Jennifer,IL,US,62686
b700a0ca-0244-4eec-bad8-079faf334e45,USR_ccc7dc4f,PRD_f0588c3c,Realigned directional software,Electronics,3,420.83,1262.49,USD,bank_transfer,failed,2026-01-17 14:50:31.706938,tablet,edge,2026-01-17,2026,1,17,14,5,New Brenda,OH,US,99803
13265bc1-ce3c-4d6e-82a0-d337257ab610,USR_2ed16fab,PRD_6341a879,De-engineered static project,Home & Garden,1,44.73,44.73,USD,debit_card,pending,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Sharpmouth,MA,US,11756
a4421763-f252-42ab-84b9-a3ca03e06947,USR_d29013f2,PRD_9ad09f4e,Open-source non-volatile software,Office Supplies,2,157.9,315.8,USD,google_pay,pending,2026-01-17 14:50:31.706938,mobile,edge,2026-01-17,2026,1,17,14,5,Meganchester,WI,US,91981
0ab87843-c264-44b1-ab2a-ccde92d3b7ec,USR_d4b000db,PRD_da877dac,Intuitive impactful flexibility,Electronics,2,263.97,527.94,USD,credit_card,failed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,Clarkmouth,PR,US,73697
813e4fee-7718-4490-bfc4-a40154d60ffa,USR_2eee6b5e,PRD_161446ae,Front-line non-volatile artificial intelligence,Clothing,2,454.86,909.72,USD,apple_pay,completed,2026-01-17 14:50:31.706938,mobile,firefox,2026-01-17,2026,1,17,14,5,West Donberg,ME,US,97206
668f8b2a-f0e7-41f7-a5c3-654583489996,USR_9192f4b7,PRD_4b24302e,Organic grid-enabled parallelism,Office Supplies,4,297.55,1190.2,USD,apple_pay,completed,2026-01-17 14:50:31.706938,mobile,chrome,2026-01-17,2026,1,17,14,5,South Lisastad,MA,US,30056
51676138-15b3-43a6-b955-1fd9e5b42a81,USR_000349bb,PRD_53d9ebef,Assimilated attitude-oriented project,Toys & Games,1,343.76,343.76,USD,apple_pay,completed,2026-01-17 14:50:31.706938,mobile,safari,2026-01-17,2026,1,17,14,5,Simmonsfurt,WV,US,91008
0816ae00-926e-4521-b978-df34d075934a,USR_7f2aecb1,PRD_e5935187,Synchronized encompassing standardization,Electronics,4,429.68,1718.72,USD,google_pay,completed,2026-01-17 14:50:31.706938,mobile,chrome,2026-01-17,2026,1,17,14,5,Marktown,OK,US,04722
21aca9be-b481-4190-9fbf-8becbca3750d,USR_bb38ad3a,PRD_80dd3fa7,Robust real-time synergy,Toys & Games,2,137.38,274.76,USD,google_pay,completed,2026-01-17 14:50:31.706938,tablet,firefox,2026-01-17,2026,1,17,14,5,East Tiffany,MA,US,74974
db798cd1-adfb-4e44-a3b8-b1b151fa989f,USR_75b1bdef,PRD_02c3f285,Seamless zero administration archive,Books,3,449.19,1347.57,USD,apple_pay,completed,2026-01-17 14:50:31.706938,desktop,edge,2026-01-17,2026,1,17,14,5,Bairdborough,MO,US,08851
bec1e010-6eb2-4c17-ac59-cf421cdab507,USR_fafebb40,PRD_8f406795,Reverse-engineered encompassing Graphic Interface,Health & Beauty,1,67.96,67.96,USD,google_pay,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,Lopezville,MA,US,75148
57979ec7-0dd2-49eb-b5a0-3f82c8d16c7d,USR_90fe9c47,PRD_740da845,Persevering background functionalities,Food & Grocery,2,225.16,450.32,USD,credit_card,completed,2026-01-17 14:50:31.706938,mobile,chrome,2026-01-17,2026,1,17,14,5,Fowlerport,CO,US,22969
5962249d-4896-4e57-b73a-fff5f4bf70f4,USR_0384440b,PRD_fefce14f,Organized empowering system engine,Books,2,133.17,266.34,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,mobile,chrome,2026-01-17,2026,1,17,14,5,Lake Angelaton,GU,US,90812
eb7988e2-4568-4309-8adc-e7d0ef6eaa2a,USR_44009f15,PRD_1833f6c7,Balanced upward-trending knowledgebase,Electronics,1,8.03,8.03,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Johnsonborough,CA,US,51080
86b37f21-a321-4b6e-a255-7ad2fcddcad0,USR_9dbde550,PRD_a550ae41,Grass-roots zero administration utilization,Automotive,1,362.37,362.37,USD,debit_card,completed,2026-01-17 14:50:31.706938,mobile,safari,2026-01-17,2026,1,17,14,5,Jamieport,TN,US,69234
36ce42aa-ebbe-4af3-bf2c-30c7f4913531,USR_f709ce6c,PRD_ba4017e8,Phased incremental core,Clothing,1,182.41,182.41,USD,credit_card,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,South Brianhaven,AL,US,23022
b5235db2-0ef7-40c1-865d-f221c8065bcc,USR_90fe9c47,PRD_8b524880,Progressive 24hour policy,Clothing,1,145.19,145.19,USD,paypal,completed,2026-01-17 14:50:31.706938,mobile,edge,2026-01-17,2026,1,17,14,5,Michelechester,MO,US,21083
98aad1f9-90e6-499b-b379-dc707aaee803,USR_97ed8a70,PRD_3ddd5edb,Synchronized user-facing workforce,Sports & Outdoors,1,426.24,426.24,USD,debit_card,completed,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,East Amandafort,WA,US,09513
45186bac-781f-44fe-b0b6-01240ca99445,USR_b77cf79e,PRD_bd0654ed,Customer-focused 24/7 orchestration,Health & Beauty,3,102.02,306.06,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Friedmanborough,DC,US,27459
e422bba6-7918-4ee4-9d45-ae5ea8a3af17,USR_944f908c,PRD_ce899abb,Horizontal methodical matrices,Health & Beauty,3,151.08,453.24,USD,debit_card,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,Ryanfort,GA,US,79630
d5c21bf6-0beb-4127-aa6e-aa8a68ea6899,USR_b9213496,PRD_fe5e0512,Pre-emptive needs-based alliance,Office Supplies,1,460.49,460.49,USD,debit_card,completed,2026-01-17 14:50:31.706938,tablet,firefox,2026-01-17,2026,1,17,14,5,Brianahaven,VT,US,90263
4f5e2af9-1568-47b4-9dcc-29a314fa28a0,USR_8bc56482,PRD_a92c71a0,Managed asynchronous migration,Clothing,1,54.71,54.71,USD,debit_card,completed,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Hilltown,FL,US,58923
3e3db18f-2ba9-476c-9f70-0f214b522e23,USR_7dc7f135,PRD_0923ea8a,Fundamental bifurcated benchmark,Home & Garden,2,348.48,696.96,USD,paypal,failed,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Port Reginaldbury,NC,US,43609
85eee6ec-2a02-476e-8d25-f3293845a0b2,USR_cde54ff4,PRD_03f9382e,Diverse value-added leverage,Books,3,424.43,1273.29,USD,debit_card,completed,2026-01-17 14:50:31.706938,mobile,edge,2026-01-17,2026,1,17,14,5,Stevensshire,AZ,US,97139
fa075c8a-9775-43f8-9b31-18d281a89031,USR_8e8a687e,PRD_a7fef82e,Organic neutral strategy,Sports & Outdoors,1,119.34,119.34,USD,debit_card,completed,2026-01-17 14:50:31.706938,mobile,edge,2026-01-17,2026,1,17,14,5,West Debbiemouth,MI,US,92292
5f5590f8-cfaf-4dda-9ccf-e1b69f42d4fb,USR_7ce3c5df,PRD_5e35ed4d,Grass-roots maximized encryption,Home & Garden,3,339.2,1017.6,USD,paypal,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Peterburgh,MT,US,33155
2f8d2cb7-48a6-4300-98ea-b7612fd472b2,USR_9367ad7f,PRD_f7cd7a52,Balanced well-modulated system engine,Food & Grocery,2,495.8,991.6,USD,debit_card,completed,2026-01-17 14:50:31.706938,mobile,safari,2026-01-17,2026,1,17,14,5,New Jessica,NH,US,50919
cbdc7191-6457-4c75-9d23-74d74372ede5,USR_08a61da4,PRD_f0588c3c,Realigned directional software,Electronics,1,375.19,375.19,USD,debit_card,pending,2026-01-17 14:50:31.706938,desktop,edge,2026-01-17,2026,1,17,14,5,Lake Ashley,MO,US,92073
d9fee517-b334-4319-82b1-ef7dd578be4e,USR_3f608cc9,PRD_3be2b514,Ergonomic eco-centric analyzer,Sports & Outdoors,1,130.2,130.2,USD,credit_card,failed,2026-01-17 14:50:31.706938,mobile,firefox,2026-01-17,2026,1,17,14,5,East Nicoleburgh,KY,US,82825
16ca277e-fdea-4695-b932-41d20a4ec08c,USR_25e8ed96,PRD_51268365,Assimilated context-sensitive support,Sports & Outdoors,1,296.76,296.76,USD,debit_card,pending,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Elizabethland,UT,US,95729
5ddf30f5-4965-4308-a2b4-26d90a677a04,USR_9da260af,PRD_fce668b6,Decentralized 4thgeneration product,Automotive,4,380.87,1523.48,USD,credit_card,completed,2026-01-17 14:50:31.706938,desktop,chrome,2026-01-17,2026,1,17,14,5,South Robert,WV,US,72960
f89d9b0e-38e7-47a1-9e30-9f989b1290a1,USR_cb4560f0,PRD_c57b9853,Multi-lateral multi-tasking middleware,Office Supplies,4,191.6,766.4,USD,credit_card,completed,2026-01-17 14:50:31.706938,tablet,firefox,2026-01-17,2026,1,17,14,5,West Charlesville,NY,US,43232
024089ad-8c73-4902-bb22-d043149f6f75,USR_29545fcb,PRD_3d1fb3e5,Cloned 6thgeneration protocol,Electronics,1,431.27,431.27,USD,credit_card,completed,2026-01-17 14:50:31.706938,mobile,chrome,2026-01-17,2026,1,17,14,5,Hayesview,IL,US,66831
dee85b5f-cf81-4080-be7b-4c3b47e6b18c,USR_d46233ac,PRD_7f80252b,Multi-channeled directional productivity,Office Supplies,2,391.03,782.06,USD,google_pay,pending,2026-01-17 14:50:31.706938,tablet,edge,2026-01-17,2026,1,17,14,5,South Anthonymouth,MS,US,45544
a38ef346-a274-4d96-918f-acb403323b8e,USR_a7cd7ed4,PRD_3b3e7744,Future-proofed full-range functionalities,Books,1,478.53,478.53,USD,apple_pay,completed,2026-01-17 14:50:31.706938,tablet,safari,2026-01-17,2026,1,17,14,5,Foleyfurt,AZ,US,01908
adc776cc-c447-404d-93a0-0b30939bde5b,USR_87cd3673,PRD_aac5fc5d,Self-enabling dynamic benchmark,Toys & Games,4,6.7,26.8,USD,paypal,completed,2026-01-17 14:50:31.706938,mobile,firefox,2026-01-17,2026,1,17,14,5,Dannyberg,MD,US,88357
8018a730-a6df-4e89-b973-781453684151,USR_9384301a,PRD_b322dfe3,Pre-emptive responsive encoding,Books,4,222.34,889.36,USD,debit_card,completed,2026-01-17 14:50:31.706938,desktop,chrome,2026-01-17,2026,1,17,14,5,Washingtonland,CO,US,72384
6d908746-eb33-4874-b444-be2e4a9b46f7,USR_448d5f0b,PRD_12be893c,Stand-alone transitional matrix,Health & Beauty,1,432.16,432.16,USD,debit_card,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,Lake Stephanie,DC,US,62208
c1530ba0-9225-4e89-8976-a5d3e79863e6,USR_1bf786df,PRD_ce8bc367,Public-key 4thgeneration infrastructure,Toys & Games,1,90.42,90.42,USD,apple_pay,completed,2026-01-17 14:50:31.706938,desktop,edge,2026-01-17,2026,1,17,14,5,Mckenzieburgh,MP,US,02868
89e89578-d361-47e9-9860-6d842ce59714,USR_753c129f,PRD_a7066a48,Quality-focused directional project,Food & Grocery,2,326.03,652.06,USD,debit_card,completed,2026-01-17 14:50:31.706938,mobile,firefox,2026-01-17,2026,1,17,14,5,East Kellyside,WA,US,51730
fbc9b571-f319-45d8-a114-3d609cb5b65e,USR_55f9820b,PRD_1bd31eb6,Fundamental 5thgeneration benchmark,Sports & Outdoors,3,405.17,1215.51,USD,paypal,completed,2026-01-17 14:50:31.706938,desktop,edge,2026-01-17,2026,1,17,14,5,North Emily,AL,US,89286
2b1fc254-fe3f-42ca-96cc-0aa76938e5cb,USR_dc9bccbd,PRD_7d8d5294,Total zero administration framework,Toys & Games,1,371.77,371.77,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,Ericstad,HI,US,28900
773ca74e-4c43-497a-b7d3-6061634def0b,USR_cd5a7c0b,PRD_b7791bd5,Multi-tiered object-oriented help-desk,Office Supplies,1,267.7,267.7,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,desktop,edge,2026-01-17,2026,1,17,14,5,Lake Amandamouth,UT,US,06760
593d88cc-3e82-49d7-a7ce-c3458f3850d3,USR_576c16ba,PRD_23acf26f,Right-sized 6thgeneration process improvement,Home & Garden,1,398.07,398.07,USD,paypal,completed,2026-01-17 14:50:31.706938,tablet,firefox,2026-01-17,2026,1,17,14,5,South Hannahmouth,AR,US,78908
480ff9d1-31a2-4972-a5dc-bb2e4863033f,USR_0b4b1c5a,PRD_1ddaa8c9,Cross-platform content-based frame,Health & Beauty,1,121.59,121.59,USD,debit_card,completed,2026-01-17 14:50:31.706938,tablet,firefox,2026-01-17,2026,1,17,14,5,North Kelseyborough,IA,US,49606
1e7e7a81-2cd7-4c57-ba83-39b94008a86b,USR_8b250cb9,PRD_2ff70c94,Fundamental zero tolerance utilization,Food & Grocery,3,277.52,832.56,USD,credit_card,completed,2026-01-17 14:50:31.706938,tablet,chrome,2026-01-17,2026,1,17,14,5,East Christopher,MT,US,04163
8f518ab3-3130-4fd1-bb6a-5b2ff14cc165,USR_5aaadc42,PRD_dc9e1292,Function-based neutral access,Clothing,4,277.18,1108.72,USD,credit_card,pending,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,West Loriland,IN,US,13162
759d57bf-c34d-4745-8561-ce87b2fdea9f,USR_faf6500e,PRD_80f8b26c,Managed regional functionalities,Sports & Outdoors,1,27.94,27.94,USD,google_pay,completed,2026-01-17 14:50:31.706938,desktop,edge,2026-01-17,2026,1,17,14,5,Lake Gary,MT,US,67675
ac7b4d15-69d4-4871-b90b-18cfd0dcd8e2,USR_7ce934da,PRD_7b00c191,Self-enabling optimizing protocol,Food & Grocery,1,375.83,375.83,USD,debit_card,completed,2026-01-17 14:50:31.706938,mobile,firefox,2026-01-17,2026,1,17,14,5,Port Markside,SC,US,25345
cbc49c68-7d96-4168-8a8c-6dd575278e72,USR_f72463d5,PRD_837f0688,Organized dynamic system engine,Health & Beauty,2,452.91,905.82,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,New Randall,NE,US,16335
38d39ad8-258f-455a-98c5-e19398d121b5,USR_1baea11c,PRD_93f87a33,Fundamental cohesive support,Sports & Outdoors,1,305.92,305.92,USD,credit_card,completed,2026-01-17 14:50:31.706938,mobile,edge,2026-01-17,2026,1,17,14,5,East Daniel,MD,US,23257
bb3d1adb-fc6c-45ef-9407-8406440f4064,USR_26d358c5,PRD_8d49d72f,Distributed encompassing circuit,Food & Grocery,3,184.43,553.29,USD,paypal,completed,2026-01-17 14:50:31.706938,desktop,firefox,2026-01-17,2026,1,17,14,5,South Destinytown,MS,US,28388
28ce0c24-d21e-4a1e-a46f-69efeb7fb06f,USR_cde54ff4,PRD_2efd762c,Re-contextualized exuding artificial intelligence,Food & Grocery,4,295.87,1183.48,USD,paypal,completed,2026-01-17 14:50:31.706938,mobile,safari,2026-01-17,2026,1,17,14,5,Robinsonview,SD,US,82278
b035cca5-fbee-4d76-8019-889eb4da573d,USR_62e6e1b3,PRD_a2ac5364,Adaptive uniform success,Clothing,1,298.3,298.3,USD,credit_card,completed,2026-01-17 14:50:31.706938,tablet,firefox,2026-01-17,2026,1,17,14,5,Bradleyborough,MT,US,40023
de07476d-5742-4de0-a460-26d10647f98e,USR_1b0dd6ee,PRD_d1079046,Multi-tiered fresh-thinking data-warehouse,Toys & Games,4,342.62,1370.48,USD,apple_pay,completed,2026-01-17 14:50:31.706938,mobile,edge,2026-01-17,2026,1,17,14,5,Birdville,VT,US,70779
76b1f469-2cec-47d1-b1e4-99d4c21e314a,USR_124276e5,PRD_4ce34a2e,Diverse analyzing migration,Home & Garden,1,286.32,286.32,USD,credit_card,completed,2026-01-17 14:50:31.706938,desktop,safari,2026-01-17,2026,1,17,14,5,West Susan,PA,US,43014
4bde4235-1249-4a3d-ae19-6828036cc4ec,USR_8fb36222,PRD_22660f5f,Ergonomic national knowledge user,Home & Garden,2,278.89,557.78,USD,paypal,completed,2026-01-17 14:50:31.706938,mobile,safari,2026-01-17,2026,1,17,14,5,Gregoryberg,MA,US,23481
9fac7453-6049-4021-88de-df1ec7784c06,USR_a56c4006,PRD_ed086fac,Sharable mobile array,Food & Grocery,2,141.04,282.08,USD,google_pay,completed,2026-01-17 14:50:31.706938,mobile,chrome,2026-01-17,2026,1,17,14,5,Tiffanyfort,CA,US,44423
03142a33-6e89-492a-95b9-158013da8c97,USR_ef5cbc87,PRD_cb6f5fa4,Open-architected dynamic circuit,Books,1,31.3,31.3,USD,bank_transfer,completed,2026-01-17 14:50:31.706938,desktop,edge,2026-01-17,2026,1,17,14,5,New Rhondamouth,MS,US,67482
b259c893-e3d7-4b40-bb02-ba09c7436269,USR_321802d7,PRD_5c50703c,User-friendly needs-based application,Toys & Games,3,498.25,1494.75,USD,bank_transfer,completed,2026-01-17 14:50:31.722940,desktop,firefox,2026-01-17,2026,1,17,14,5,New Briana,AL,US,30989
e0907b89-42eb-4c50-bdc9-56774c350e5f,USR_bf6044f3,PRD_f37c59ff,Cloned motivating project,Toys & Games,1,206.38,206.38,USD,apple_pay,completed,2026-01-17 14:50:31.722940,tablet,chrome,2026-01-17,2026,1,17,14,5,New Katherineville,ME,US,31485
a5afbc4a-9e79-48d5-a39e-249394efb117,USR_6aa876a3,PRD_02a129dd,Visionary holistic concept,Toys & Games,1,344.2,344.2,USD,credit_card,completed,2026-01-17 14:50:31.722940,mobile,chrome,2026-01-17,2026,1,17,14,5,Toddland,AR,US,18530
9c833b13-18ab-4f72-9057-de811ddbcf0a,USR_e7f760e3,PRD_4ce34a2e,Diverse analyzing migration,Home & Garden,2,244.25,488.5,USD,credit_card,completed,2026-01-17 14:50:31.722940,mobile,chrome,2026-01-17,2026,1,17,14,5,Victorborough,FL,US,49751
1c9ff8cb-108a-45ab-927c-802695b454d3,USR_2a8472bf,PRD_60bb327f,Compatible optimizing solution,Toys & Games,2,129.76,259.52,USD,apple_pay,failed,2026-01-17 14:50:31.722940,tablet,safari,2026-01-17,2026,1,17,14,5,Lake Benjamin,VA,US,78891
d8c6136c-6887-4c1c-8f39-963be53d5ec0,USR_32847e14,PRD_3c418401,Focused asymmetric alliance,Clothing,2,26.18,52.36,USD,credit_card,completed,2026-01-17 14:50:31.722940,mobile,chrome,2026-01-17,2026,1,17,14,5,Stevensonmouth,DC,US,36955
2d2f154a-66a6-44dc-bbee-7072380d3caa,USR_b569d07c,PRD_ecc37462,Versatile actuating budgetary management,Clothing,2,185.72,371.44,USD,credit_card,completed,2026-01-17 14:50:31.722940,desktop,safari,2026-01-17,2026,1,17,14,5,Dawnton,NC,US,54881
72efe0dd-cebc-407a-9a99-d3ce5e24bfee,USR_991b6aea,PRD_1861c8f4,Diverse fault-tolerant neural-net,Automotive,1,336.41,336.41,USD,bank_transfer,refunded,2026-01-17 14:50:31.722940,mobile,edge,2026-01-17,2026,1,17,14,5,Karenbury,PR,US,96560
461997a5-7598-4e89-8be0-ef8c0291792d,USR_dea0d154,PRD_f71b7c43,Team-oriented coherent strategy,Books,3,127.49,382.47,USD,google_pay,completed,2026-01-17 14:50:31.722940,mobile,chrome,2026-01-17,2026,1,17,14,5,Matthewborough,ND,US,07588
